pattern,k,frequency,expected occurrences,percentage
2tn1,4,1,1.7632019747862118e-05,0.0017632019747862119
tn1o,4,2,3.5264039495724237e-05,0.0035264039495724237
n1oa,4,1,1.7632019747862118e-05,0.0017632019747862119
nt2o,4,2,3.5264039495724237e-05,0.0035264039495724237
1o2o,4,1,1.7632019747862118e-05,0.0017632019747862119
13,2,1,1.7632019747862118e-05,0.0017632019747862119
13o,3,1,1.7632019747862118e-05,0.0017632019747862119
1otq,4,1,1.7632019747862118e-05,0.0017632019747862119
ont2,4,2,3.5264039495724237e-05,0.0035264039495724237
as,2,4,7.052807899144847e-05,0.0070528078991448475
1as,3,4,7.052807899144847e-05,0.0070528078991448475
ast,3,1,1.7632019747862118e-05,0.0017632019747862119
t1as,4,1,1.7632019747862118e-05,0.0017632019747862119
1ast,4,1,1.7632019747862118e-05,0.0017632019747862119
asto,4,1,1.7632019747862118e-05,0.0017632019747862119
oa4,3,2,3.5264039495724237e-05,0.0035264039495724237
a4a,3,1,1.7632019747862118e-05,0.0017632019747862119
1oa4,4,2,3.5264039495724237e-05,0.0035264039495724237
oa4a,4,1,1.7632019747862118e-05,0.0017632019747862119
a4ao,4,1,1.7632019747862118e-05,0.0017632019747862119
3ntr,4,2,3.5264039495724237e-05,0.0035264039495724237
nrn1,4,1,1.7632019747862118e-05,0.0017632019747862119
14no,4,1,1.7632019747862118e-05,0.0017632019747862119
4noo,4,1,1.7632019747862118e-05,0.0017632019747862119
5tn,3,3,5.289605924358635e-05,0.005289605924358635
5tnr,4,1,1.7632019747862118e-05,0.0017632019747862119
so3,3,1,1.7632019747862118e-05,0.0017632019747862119
nso3,4,1,1.7632019747862118e-05,0.0017632019747862119
so3t,4,1,1.7632019747862118e-05,0.0017632019747862119
osor,4,1,1.7632019747862118e-05,0.0017632019747862119
oot2,4,2,3.5264039495724237e-05,0.0035264039495724237
4q,2,1,1.7632019747862118e-05,0.0017632019747862119
o4q,3,1,1.7632019747862118e-05,0.0017632019747862119
4qt,3,1,1.7632019747862118e-05,0.0017632019747862119
oo4q,4,1,1.7632019747862118e-05,0.0017632019747862119
o4qt,4,1,1.7632019747862118e-05,0.0017632019747862119
4o3,3,1,1.7632019747862118e-05,0.0017632019747862119
o4o3,4,1,1.7632019747862118e-05,0.0017632019747862119
4o3t,4,1,1.7632019747862118e-05,0.0017632019747862119
71,2,1,1.7632019747862118e-05,0.0017632019747862119
71o,3,1,1.7632019747862118e-05,0.0017632019747862119
1o5,3,3,5.289605924358635e-05,0.005289605924358635
o5q,3,1,1.7632019747862118e-05,0.0017632019747862119
71o5,4,1,1.7632019747862118e-05,0.0017632019747862119
1o5q,4,1,1.7632019747862118e-05,0.0017632019747862119
o5qt,4,1,1.7632019747862118e-05,0.0017632019747862119
1ott,4,2,3.5264039495724237e-05,0.0035264039495724237
tta,3,1,1.7632019747862118e-05,0.0017632019747862119
3tta,4,1,1.7632019747862118e-05,0.0017632019747862119
ttao,4,1,1.7632019747862118e-05,0.0017632019747862119
ts3,3,1,1.7632019747862118e-05,0.0017632019747862119
s3o,3,2,3.5264039495724237e-05,0.0035264039495724237
ts3o,4,1,1.7632019747862118e-05,0.0017632019747862119
s3oo,4,2,3.5264039495724237e-05,0.0035264039495724237
nato,4,1,1.7632019747862118e-05,0.0017632019747862119
o4r,3,1,1.7632019747862118e-05,0.0017632019747862119
1o4r,4,1,1.7632019747862118e-05,0.0017632019747862119
o4rn,4,1,1.7632019747862118e-05,0.0017632019747862119
o4t,3,1,1.7632019747862118e-05,0.0017632019747862119
o2o2,4,1,1.7632019747862118e-05,0.0017632019747862119
too4,4,2,3.5264039495724237e-05,0.0035264039495724237
oo4t,4,1,1.7632019747862118e-05,0.0017632019747862119
5ao,3,1,1.7632019747862118e-05,0.0017632019747862119
aos,3,1,1.7632019747862118e-05,0.0017632019747862119
ooo5,4,1,1.7632019747862118e-05,0.0017632019747862119
oo5a,4,1,1.7632019747862118e-05,0.0017632019747862119
o5ao,4,1,1.7632019747862118e-05,0.0017632019747862119
5aos,4,1,1.7632019747862118e-05,0.0017632019747862119
2rnn,4,1,1.7632019747862118e-05,0.0017632019747862119
tttt,4,1,1.7632019747862118e-05,0.0017632019747862119
a4o,3,2,3.5264039495724237e-05,0.0035264039495724237
1a4o,4,1,1.7632019747862118e-05,0.0017632019747862119
a4oo,4,1,1.7632019747862118e-05,0.0017632019747862119
aoto,4,3,5.289605924358635e-05,0.005289605924358635
ntn2,4,1,1.7632019747862118e-05,0.0017632019747862119
anto,4,2,3.5264039495724237e-05,0.0035264039495724237
qto5,4,1,1.7632019747862118e-05,0.0017632019747862119
3ooa,4,2,3.5264039495724237e-05,0.0035264039495724237
5or,3,1,1.7632019747862118e-05,0.0017632019747862119
5orn,4,1,1.7632019747862118e-05,0.0017632019747862119
ttoa,4,2,3.5264039495724237e-05,0.0035264039495724237
nons,4,2,3.5264039495724237e-05,0.0035264039495724237
qt5,3,1,1.7632019747862118e-05,0.0017632019747862119
t5o,3,1,1.7632019747862118e-05,0.0017632019747862119
1qt5,4,1,1.7632019747862118e-05,0.0017632019747862119
qt5o,4,1,1.7632019747862118e-05,0.0017632019747862119
3ttt,4,1,1.7632019747862118e-05,0.0017632019747862119
tttr,4,2,3.5264039495724237e-05,0.0035264039495724237
1noq,4,3,5.289605924358635e-05,0.005289605924358635
3nor,4,2,3.5264039495724237e-05,0.0035264039495724237
sotn,4,1,1.7632019747862118e-05,0.0017632019747862119
ns3,3,1,1.7632019747862118e-05,0.0017632019747862119
1ns3,4,1,1.7632019747862118e-05,0.0017632019747862119
ns3o,4,1,1.7632019747862118e-05,0.0017632019747862119
oto3,4,1,1.7632019747862118e-05,0.0017632019747862119
3ns,3,1,1.7632019747862118e-05,0.0017632019747862119
nsq,3,1,1.7632019747862118e-05,0.0017632019747862119
3nsq,4,1,1.7632019747862118e-05,0.0017632019747862119
nsqt,4,1,1.7632019747862118e-05,0.0017632019747862119
3otq,4,1,1.7632019747862118e-05,0.0017632019747862119
onoq,4,2,3.5264039495724237e-05,0.0035264039495724237
sotr,4,1,1.7632019747862118e-05,0.0017632019747862119
oo1a,4,1,1.7632019747862118e-05,0.0017632019747862119
osto,4,1,1.7632019747862118e-05,0.0017632019747862119
2n1,3,1,1.7632019747862118e-05,0.0017632019747862119
3tns,4,2,3.5264039495724237e-05,0.0035264039495724237
21on,4,1,1.7632019747862118e-05,0.0017632019747862119
rnoa,4,1,1.7632019747862118e-05,0.0017632019747862119
1oo5,4,1,1.7632019747862118e-05,0.0017632019747862119
17o,3,1,1.7632019747862118e-05,0.0017632019747862119
7oo,3,2,3.5264039495724237e-05,0.0035264039495724237
1n1n,4,2,3.5264039495724237e-05,0.0035264039495724237
ston,4,1,1.7632019747862118e-05,0.0017632019747862119
rn4,3,1,1.7632019747862118e-05,0.0017632019747862119
orn4,4,1,1.7632019747862118e-05,0.0017632019747862119
rn4o,4,1,1.7632019747862118e-05,0.0017632019747862119
ss,2,2,3.5264039495724237e-05,0.0017632019747862119
tss,3,1,1.7632019747862118e-05,0.0017632019747862119
sss,3,1,1.7632019747862118e-05,0.0017632019747862119
ssn,3,1,1.7632019747862118e-05,0.0017632019747862119
1tss,4,1,1.7632019747862118e-05,0.0017632019747862119
tsss,4,1,1.7632019747862118e-05,0.0017632019747862119
sssn,4,1,1.7632019747862118e-05,0.0017632019747862119
5nn,3,2,3.5264039495724237e-05,0.0035264039495724237
5nnn,4,1,1.7632019747862118e-05,0.0017632019747862119
tosn,4,2,3.5264039495724237e-05,0.0035264039495724237
a5,2,1,1.7632019747862118e-05,0.0017632019747862119
na5,3,1,1.7632019747862118e-05,0.0017632019747862119
a5o,3,1,1.7632019747862118e-05,0.0017632019747862119
1na5,4,1,1.7632019747862118e-05,0.0017632019747862119
na5o,4,1,1.7632019747862118e-05,0.0017632019747862119
1ons,4,2,3.5264039495724237e-05,0.0035264039495724237
onsr,4,2,3.5264039495724237e-05,0.0035264039495724237
o1ot,4,1,1.7632019747862118e-05,0.0017632019747862119
aso,3,1,1.7632019747862118e-05,0.0017632019747862119
sos,3,1,1.7632019747862118e-05,0.0017632019747862119
1aso,4,1,1.7632019747862118e-05,0.0017632019747862119
asos,4,1,1.7632019747862118e-05,0.0017632019747862119
tnsn,4,1,1.7632019747862118e-05,0.0017632019747862119
a1,2,3,5.289605924358635e-05,0.005289605924358635
ta1,3,1,1.7632019747862118e-05,0.0017632019747862119
a1o,3,1,1.7632019747862118e-05,0.0017632019747862119
qta1,4,1,1.7632019747862118e-05,0.0017632019747862119
ta1o,4,1,1.7632019747862118e-05,0.0017632019747862119
tnaq,4,1,1.7632019747862118e-05,0.0017632019747862119
to4,3,1,1.7632019747862118e-05,0.0017632019747862119
3to4,4,1,1.7632019747862118e-05,0.0017632019747862119
to4n,4,1,1.7632019747862118e-05,0.0017632019747862119
3o1,3,2,3.5264039495724237e-05,0.0035264039495724237
3o1o,4,2,3.5264039495724237e-05,0.0035264039495724237
att,3,1,1.7632019747862118e-05,0.0017632019747862119
oatt,4,1,1.7632019747862118e-05,0.0017632019747862119
attt,4,1,1.7632019747862118e-05,0.0017632019747862119
tnna,4,1,1.7632019747862118e-05,0.0017632019747862119
tts,3,1,1.7632019747862118e-05,0.0017632019747862119
3tts,4,1,1.7632019747862118e-05,0.0017632019747862119
ttso,4,1,1.7632019747862118e-05,0.0017632019747862119
snos,4,1,1.7632019747862118e-05,0.0017632019747862119
taor,4,1,1.7632019747862118e-05,0.0017632019747862119
12n,3,1,1.7632019747862118e-05,0.0017632019747862119
qto2,4,1,1.7632019747862118e-05,0.0017632019747862119
2t2,3,1,1.7632019747862118e-05,0.0017632019747862119
n2t2,4,1,1.7632019747862118e-05,0.0017632019747862119
2t2o,4,1,1.7632019747862118e-05,0.0017632019747862119
11o,3,1,1.7632019747862118e-05,0.0017632019747862119
qtn5,4,1,1.7632019747862118e-05,0.0017632019747862119
tota,4,1,1.7632019747862118e-05,0.0017632019747862119
3a,2,2,3.5264039495724237e-05,0.0035264039495724237
3ao,3,2,3.5264039495724237e-05,0.0035264039495724237
3aor,4,1,1.7632019747862118e-05,0.0017632019747862119
22o,3,2,3.5264039495724237e-05,0.0035264039495724237
asn,3,2,3.5264039495724237e-05,0.0035264039495724237
1asn,4,1,1.7632019747862118e-05,0.0017632019747862119
asnt,4,1,1.7632019747862118e-05,0.0017632019747862119
sntr,4,1,1.7632019747862118e-05,0.0017632019747862119
tn7,3,1,1.7632019747862118e-05,0.0017632019747862119
n7o,3,1,1.7632019747862118e-05,0.0017632019747862119
1tn7,4,1,1.7632019747862118e-05,0.0017632019747862119
tn7o,4,1,1.7632019747862118e-05,0.0017632019747862119
n7oo,4,1,1.7632019747862118e-05,0.0017632019747862119
n2tt,4,1,1.7632019747862118e-05,0.0017632019747862119
1t1o,4,1,1.7632019747862118e-05,0.0017632019747862119
aaor,4,1,1.7632019747862118e-05,0.0017632019747862119
tooq,4,1,1.7632019747862118e-05,0.0017632019747862119
qts2,4,1,1.7632019747862118e-05,0.0017632019747862119
3nq,3,1,1.7632019747862118e-05,0.0017632019747862119
nona,4,1,1.7632019747862118e-05,0.0017632019747862119
ono3,4,1,1.7632019747862118e-05,0.0017632019747862119
o3tn,4,1,1.7632019747862118e-05,0.0017632019747862119
o7n,3,1,1.7632019747862118e-05,0.0017632019747862119
7nt,3,1,1.7632019747862118e-05,0.0017632019747862119
1oo7,4,1,1.7632019747862118e-05,0.0017632019747862119
oo7n,4,1,1.7632019747862118e-05,0.0017632019747862119
o7nt,4,1,1.7632019747862118e-05,0.0017632019747862119
oo4n,4,2,3.5264039495724237e-05,0.0035264039495724237
1aoa,4,1,1.7632019747862118e-05,0.0017632019747862119
aoan,4,1,1.7632019747862118e-05,0.0017632019747862119
o2ot,4,1,1.7632019747862118e-05,0.0017632019747862119
anot,4,1,1.7632019747862118e-05,0.0017632019747862119
tqts,4,1,1.7632019747862118e-05,0.0017632019747862119
7tt,3,1,1.7632019747862118e-05,0.0017632019747862119
o4s,3,2,3.5264039495724237e-05,0.0035264039495724237
4so,3,2,3.5264039495724237e-05,0.0035264039495724237
1o4s,4,1,1.7632019747862118e-05,0.0017632019747862119
o4so,4,2,3.5264039495724237e-05,0.0035264039495724237
oa4o,4,1,1.7632019747862118e-05,0.0017632019747862119
1tnt,4,1,1.7632019747862118e-05,0.0017632019747862119
3qts,4,1,1.7632019747862118e-05,0.0017632019747862119
2tsr,4,1,1.7632019747862118e-05,0.0017632019747862119
rnan,4,1,1.7632019747862118e-05,0.0017632019747862119
aonr,4,1,1.7632019747862118e-05,0.0017632019747862119
oqts,4,1,1.7632019747862118e-05,0.0017632019747862119
qtoq,4,1,1.7632019747862118e-05,0.0017632019747862119
nnns,4,1,1.7632019747862118e-05,0.0017632019747862119
3tan,4,1,1.7632019747862118e-05,0.0017632019747862119
t4,2,2,3.5264039495724237e-05,0.0035264039495724237
qt4,3,1,1.7632019747862118e-05,0.0017632019747862119
t4o,3,2,3.5264039495724237e-05,0.0035264039495724237
oo3q,4,1,1.7632019747862118e-05,0.0017632019747862119
3qt4,4,1,1.7632019747862118e-05,0.0017632019747862119
qt4o,4,1,1.7632019747862118e-05,0.0017632019747862119
qttq,4,1,1.7632019747862118e-05,0.0017632019747862119
7on,3,1,1.7632019747862118e-05,0.0017632019747862119
7onq,4,1,1.7632019747862118e-05,0.0017632019747862119
t3a,3,1,1.7632019747862118e-05,0.0017632019747862119
1ot3,4,1,1.7632019747862118e-05,0.0017632019747862119
ot3a,4,1,1.7632019747862118e-05,0.0017632019747862119
t3ao,4,1,1.7632019747862118e-05,0.0017632019747862119
3aoo,4,1,1.7632019747862118e-05,0.0017632019747862119
2ots,4,1,1.7632019747862118e-05,0.0017632019747862119
otsr,4,1,1.7632019747862118e-05,0.0017632019747862119
3ott,4,2,3.5264039495724237e-05,0.0035264039495724237
15o,3,1,1.7632019747862118e-05,0.0017632019747862119
2t3,3,2,3.5264039495724237e-05,0.0035264039495724237
2t3o,4,1,1.7632019747862118e-05,0.0017632019747862119
t3on,4,1,1.7632019747862118e-05,0.0017632019747862119
oon4,4,1,1.7632019747862118e-05,0.0017632019747862119
1oo3,4,1,1.7632019747862118e-05,0.0017632019747862119
oo3t,4,2,3.5264039495724237e-05,0.0035264039495724237
oo4s,4,1,1.7632019747862118e-05,0.0017632019747862119
3ot1,4,2,3.5264039495724237e-05,0.0035264039495724237
n1nt,4,1,1.7632019747862118e-05,0.0017632019747862119
4oon,4,1,1.7632019747862118e-05,0.0017632019747862119
2t4,3,1,1.7632019747862118e-05,0.0017632019747862119
s4,2,1,1.7632019747862118e-05,0.0017632019747862119
1s4,3,1,1.7632019747862118e-05,0.0017632019747862119
s4n,3,1,1.7632019747862118e-05,0.0017632019747862119
o3r,3,1,1.7632019747862118e-05,0.0017632019747862119
1o3r,4,1,1.7632019747862118e-05,0.0017632019747862119
o3rn,4,1,1.7632019747862118e-05,0.0017632019747862119
22q,3,1,1.7632019747862118e-05,0.0017632019747862119
arnr,4,1,1.7632019747862118e-05,0.0017632019747862119
annr,4,1,1.7632019747862118e-05,0.0017632019747862119
3ooq,4,1,1.7632019747862118e-05,0.0017632019747862119
osot,4,1,1.7632019747862118e-05,0.0017632019747862119
1qt2,4,2,3.5264039495724237e-05,0.0035264039495724237
qtan,4,1,1.7632019747862118e-05,0.0017632019747862119
3o3,3,1,1.7632019747862118e-05,0.0017632019747862119
on5,3,1,1.7632019747862118e-05,0.0017632019747862119
oot1,4,2,3.5264039495724237e-05,0.0035264039495724237
o3n,3,2,3.5264039495724237e-05,0.0035264039495724237
3to3,4,1,1.7632019747862118e-05,0.0017632019747862119
to3n,4,1,1.7632019747862118e-05,0.0017632019747862119
o3no,4,1,1.7632019747862118e-05,0.0017632019747862119
noo3,4,2,3.5264039495724237e-05,0.0035264039495724237
oo3n,4,1,1.7632019747862118e-05,0.0017632019747862119
o3nt,4,1,1.7632019747862118e-05,0.0017632019747862119
ton3,4,1,1.7632019747862118e-05,0.0017632019747862119
on3o,4,1,1.7632019747862118e-05,0.0017632019747862119
o2nt,4,1,1.7632019747862118e-05,0.0017632019747862119
5ttn,4,1,1.7632019747862118e-05,0.0017632019747862119
rn3,3,1,1.7632019747862118e-05,0.0017632019747862119
orn3,4,1,1.7632019747862118e-05,0.0017632019747862119
rn3t,4,1,1.7632019747862118e-05,0.0017632019747862119
n22,3,1,1.7632019747862118e-05,0.0017632019747862119
22n,3,1,1.7632019747862118e-05,0.0017632019747862119
qtn1,4,1,1.7632019747862118e-05,0.0017632019747862119
tot1,4,1,1.7632019747862118e-05,0.0017632019747862119
nnt2,4,1,1.7632019747862118e-05,0.0017632019747862119
ttns,4,1,1.7632019747862118e-05,0.0017632019747862119
n3q,3,1,1.7632019747862118e-05,0.0017632019747862119
on3q,4,1,1.7632019747862118e-05,0.0017632019747862119
n3qt,4,1,1.7632019747862118e-05,0.0017632019747862119
to1n,4,1,1.7632019747862118e-05,0.0017632019747862119
n1a,3,2,3.5264039495724237e-05,0.0035264039495724237
t2to,4,1,1.7632019747862118e-05,0.0017632019747862119
o1or,4,1,1.7632019747862118e-05,0.0017632019747862119
rnos,4,1,1.7632019747862118e-05,0.0017632019747862119
2t3n,4,1,1.7632019747862118e-05,0.0017632019747862119
t3nt,4,1,1.7632019747862118e-05,0.0017632019747862119
22oo,4,1,1.7632019747862118e-05,0.0017632019747862119
oosq,4,1,1.7632019747862118e-05,0.0017632019747862119
5tnn,4,2,3.5264039495724237e-05,0.0035264039495724237
s3q,3,1,1.7632019747862118e-05,0.0017632019747862119
oos3,4,1,1.7632019747862118e-05,0.0017632019747862119
os3q,4,1,1.7632019747862118e-05,0.0017632019747862119
s3qt,4,1,1.7632019747862118e-05,0.0017632019747862119
ooat,4,1,1.7632019747862118e-05,0.0017632019747862119
oatr,4,1,1.7632019747862118e-05,0.0017632019747862119
5t3,3,1,1.7632019747862118e-05,0.0017632019747862119
ot3t,4,1,1.7632019747862118e-05,0.0017632019747862119
t3tt,4,1,1.7632019747862118e-05,0.0017632019747862119
tsor,4,1,1.7632019747862118e-05,0.0017632019747862119
2tn2,4,1,1.7632019747862118e-05,0.0017632019747862119
2na,3,1,1.7632019747862118e-05,0.0017632019747862119
na1,3,1,1.7632019747862118e-05,0.0017632019747862119
to3t,4,1,1.7632019747862118e-05,0.0017632019747862119
atno,4,1,1.7632019747862118e-05,0.0017632019747862119
5ttr,4,1,1.7632019747862118e-05,0.0017632019747862119
oots,4,1,1.7632019747862118e-05,0.0017632019747862119
otso,4,1,1.7632019747862118e-05,0.0017632019747862119
